row_id,order_id,customer_id,customer_name,product_id,product_name,category,sub_category,state,segment,ship_mode,sales,quantity,delivery_duration,estimated_shipping_cost,is_delayed,is_returned,return_risk_score,risk_level,recommended_action
3920,US-2015-148817,KD-16495,Keith Dawkins,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,Virginia,Corporate,Standard Class,61.68,4,6,36,1,0,0.4766161199721514,Medium,Monitor order
5840,CA-2015-134992,MG-17875,Michael Grace,OFF-PA-10001972,Xerox 214,Office Supplies,Paper,Virginia,Home Office,Second Class,32.4,5,4,45,0,0,0.6106536992753492,High,Review before fulfilment
1005,CA-2015-126445,RA-19945,Ryan Akin,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,California,Consumer,Standard Class,484.65,3,4,21,0,0,0.008566162478485188,Low,Standard processing
3554,CA-2017-107832,FH-14275,Frank Hawley,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,Pennsylvania,Corporate,Second Class,7.476,1,3,3,0,0,0.40968773538453435,Medium,Monitor order
2949,CA-2017-169859,MP-18175,Mike Pelletier,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,California,Home Office,Standard Class,43.7,5,4,35,0,1,0.010812163333874155,Low,Standard processing
1482,US-2016-108455,MK-18160,Mike Kennedy,OFF-ST-10002214,X-Rack File for Hanging Folders,Office Supplies,Storage,California,Consumer,Standard Class,33.87,3,6,21,1,1,0.015130079976398151,Low,Standard processing
1574,US-2014-157385,SC-20095,Sanjit Chand,FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,California,Consumer,First Class,381.44,2,2,14,0,0,0.011505830935281017,Low,Standard processing
7262,CA-2017-137001,GZ-14545,George Zrebassa,OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,California,Corporate,Second Class,14.7,7,3,49,0,0,0.007316047319837021,Low,Standard processing
5623,US-2016-124163,SC-20695,Steve Chapman,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,Wisconsin,Corporate,Standard Class,68.64,11,5,55,0,0,0.6676565892166522,High,Review before fulfilment
6524,CA-2016-129308,CC-12100,Chad Cunningham,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,Pennsylvania,Home Office,Standard Class,10.08,2,6,6,1,0,0.006415635343404595,Low,Standard processing
9703,CA-2017-147032,LB-16795,Laurel Beltran,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper,Delaware,Home Office,Standard Class,11.54,1,4,5,0,0,0.008201013174641497,Low,Standard processing
4066,CA-2014-102673,KH-16630,Ken Heidel,OFF-FA-10003021,Staples,Office Supplies,Fasteners,North Carolina,Corporate,Standard Class,7.52,5,4,30,0,0,0.01003660886795546,Low,Standard processing
8673,CA-2017-163265,JS-16030,Joy Smith,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,Illinois,Consumer,Standard Class,18.368,2,5,8,0,0,0.5032041388501292,Medium,Monitor order
9264,CA-2015-124499,FM-14380,Fred McMath,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,Michigan,Consumer,Standard Class,269.91,5,4,25,0,0,0.0079661649390929,Low,Standard processing
3403,CA-2015-129700,LA-16780,Laura Armstrong,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,Illinois,Corporate,First Class,22.288,7,1,28,0,0,0.3827591341657287,Medium,Monitor order
2557,US-2016-126844,BW-11110,Bart Watters,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,Texas,Corporate,Standard Class,51.712,8,6,80,1,0,0.008710226073694117,Low,Standard processing
8811,CA-2017-120614,SM-20950,Suzanne McNair,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,California,Corporate,Standard Class,37.52,4,5,28,0,0,0.8859372717582039,High,Review before fulfilment
3764,CA-2016-156251,TS-21160,Theresa Swint,OFF-BI-10003529,Avery Round Ring Poly Binders,Office Supplies,Binders,Wisconsin,Corporate,Second Class,8.52,3,5,15,0,0,0.008552508940611313,Low,Standard processing
3841,CA-2014-126760,KM-16720,Kunst Miller,TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,Nevada,Consumer,Standard Class,170.97,3,7,21,1,0,0.5201806546027756,Medium,Monitor order
2465,CA-2017-148691,CS-12460,Chuck Sachs,TEC-PH-10000576,AT&T 1080 Corded phone,Technology,Phones,New York,Consumer,Standard Class,136.99,1,6,2,1,0,0.6965376271373287,High,Review before fulfilment
3176,US-2017-132059,AP-10915,Arthur Prichep,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Colorado,Consumer,Standard Class,180.588,2,6,20,1,0,0.009261454386556046,Low,Standard processing
1761,CA-2015-130785,AG-10900,Arthur Gainer,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,California,Consumer,Standard Class,411.332,4,4,28,0,1,0.012293381614453024,Low,Standard processing
3778,CA-2015-107937,JB-16045,Julia Barnett,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,California,Home Office,Standard Class,665.88,6,5,42,0,0,0.012211163183347848,Low,Standard processing
9436,CA-2015-119627,SC-20725,Steven Cartwright,TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,Arizona,Consumer,Standard Class,252.8,4,6,28,1,0,0.008030682203289442,Low,Standard processing
3661,CA-2016-161676,JP-15460,Jennifer Patt,OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,Arizona,Corporate,Standard Class,33.8,5,5,35,0,0,0.011171961103513824,Low,Standard processing
8291,CA-2014-156244,DH-13675,Duane Huffman,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,Florida,Home Office,Standard Class,5.552,2,4,12,0,0,0.008500668663771731,Low,Standard processing
6588,CA-2017-104731,AM-10705,Anne McFarland,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,Virginia,Consumer,Standard Class,302.94,3,6,27,1,0,0.009376778777546614,Low,Standard processing
8435,US-2014-127635,SC-20260,Scott Cohen,FUR-FU-10000550,Stacking Trays by OIC,Furniture,Furnishings,Texas,Corporate,Second Class,9.96,5,4,50,0,0,0.6072751496511187,High,Review before fulfilment
6895,CA-2017-164756,SS-20140,Saphhira Shifley,TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,Technology,Phones,Georgia,Corporate,Standard Class,411.98,2,4,14,0,0,0.011196737804275119,Low,Standard processing
4485,CA-2016-109365,XP-21865,Xylona Preis,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,California,Consumer,Standard Class,9.296,2,5,14,0,0,0.8782040785531026,High,Review before fulfilment
8823,CA-2017-100622,DK-13090,Dave Kipp,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,Florida,Consumer,Standard Class,55.984,2,4,12,0,0,0.006540592901553518,Low,Standard processing
5684,CA-2014-164315,RD-19585,Rob Dowd,TEC-PH-10001128,Motorola Droid Maxx,Technology,Phones,Georgia,Consumer,Standard Class,1049.93,7,6,49,1,0,0.01185594047474411,Low,Standard processing
7419,US-2016-114013,SC-20770,Stewart Carmichael,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,Pennsylvania,Corporate,Second Class,51.897,1,2,3,0,0,0.006914741673708128,Low,Standard processing
7206,CA-2017-137414,CM-12115,Chad McGuire,FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,California,Consumer,Standard Class,17.46,2,4,14,0,1,0.010571726839514652,Low,Standard processing
5305,US-2014-166310,JS-15940,Joni Sundaresam,FUR-FU-10001546,Dana Swing-Arm Lamps,Furniture,Furnishings,Texas,Home Office,First Class,8.544,2,2,20,0,0,0.008801362960024343,Low,Standard processing
7166,CA-2016-158610,CK-12595,Clytie Kelty,OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,Storage,Rhode Island,Consumer,First Class,69.52,2,3,14,0,0,0.8415625061158268,High,Review before fulfilment
8813,US-2016-140172,SP-20650,Stephanie Phelps,OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,Michigan,Corporate,Standard Class,13.9,5,5,25,0,1,0.880111230994535,High,Review before fulfilment
9233,CA-2016-126732,LR-16915,Lena Radford,FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,California,Consumer,Standard Class,94.68,9,4,63,0,1,0.011863782700029964,Low,Standard processing
8738,CA-2017-161592,CS-12175,Charles Sheldon,OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,Tennessee,Corporate,Standard Class,8.1,5,4,20,0,0,0.009331479169136035,Low,Standard processing
4504,US-2014-138247,BF-11170,Ben Ferrer,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,California,Home Office,Standard Class,173.656,7,5,49,0,0,0.01023926931995838,Low,Standard processing
9613,CA-2016-110086,BD-11320,Bill Donatelli,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,California,Consumer,Standard Class,239.984,2,4,14,0,0,0.008391668588627658,Low,Standard processing
4657,CA-2015-112130,SV-20785,Stewart Visinsky,OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,Pennsylvania,Consumer,Standard Class,59.904,2,4,6,0,0,0.007745406213926301,Low,Standard processing
2487,CA-2015-104514,CB-12535,Claudia Bergmann,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,Delaware,Corporate,Second Class,85.52,2,2,10,0,0,0.01159370691664826,Low,Standard processing
3785,CA-2017-125752,EH-14125,Eugene Hildebrand,TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,Florida,Home Office,Standard Class,41.424,2,4,12,0,0,0.008557272185769961,Low,Standard processing
8061,CA-2015-156013,TC-20980,Tamara Chand,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,New York,Corporate,Standard Class,61.4,5,6,10,1,0,0.6624952585769143,High,Review before fulfilment
5021,CA-2017-136511,MZ-17515,Mary Zewe,OFF-SU-10003505,Premier Electric Letter Opener,Office Supplies,Supplies,New York,Corporate,Second Class,347.58,3,2,6,0,0,0.7199932521418673,High,Review before fulfilment
7520,US-2017-167920,JL-15835,John Lee,OFF-LA-10004409,Avery 492,Office Supplies,Labels,Kentucky,Consumer,Second Class,5.76,2,3,16,0,0,0.007294214386398136,Low,Standard processing
3984,CA-2016-135265,CC-12370,Christopher Conant,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,California,Consumer,Second Class,2799.96,5,2,35,0,0,0.011950406720776565,Low,Standard processing
174,CA-2014-118962,CS-12130,Chad Sievert,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,California,Consumer,Standard Class,340.144,7,4,49,0,0,0.6385819771319672,High,Review before fulfilment
6420,CA-2016-140130,HW-14935,Helen Wasserman,FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,Oklahoma,Corporate,Standard Class,368.97,3,5,30,0,0,0.006107239582710151,Low,Standard processing
4629,CA-2016-101336,CK-12760,Cyma Kinney,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,New York,Corporate,Standard Class,140.75,5,5,10,0,0,0.5975371343360725,Medium,Monitor order
680,US-2017-119438,CD-11980,Carol Darley,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,Texas,Consumer,Standard Class,182.994,3,5,30,0,0,0.23291615541907792,Low,Standard processing
5238,CA-2014-166744,DN-13690,Duane Noonan,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,Maryland,Consumer,Standard Class,362.94,3,4,21,0,1,0.6003528278000192,High,Review before fulfilment
8106,CA-2017-159149,CR-12820,Cyra Reiten,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,Texas,Home Office,First Class,89.0664,1,2,10,0,0,0.004610549855218996,Low,Standard processing
5080,US-2017-133312,BD-11500,Bradley Drucker,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,California,Consumer,Standard Class,359.499,3,4,21,0,0,0.009116936373582388,Low,Standard processing
1296,CA-2015-138898,JH-16180,Justin Hirsh,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,Colorado,Consumer,Standard Class,845.728,13,4,130,0,0,0.0053908990009169586,Low,Standard processing
7324,US-2017-126053,CS-11950,Carlos Soltero,FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,New York,Consumer,First Class,41.96,2,3,4,0,0,0.00874807865260929,Low,Standard processing
9608,CA-2017-117128,BF-11080,Bart Folk,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,New York,Consumer,Second Class,21.6,6,3,12,0,0,0.027883334896636542,Low,Standard processing
3105,US-2017-140074,EC-14050,Erin Creighton,OFF-PA-10002741,Xerox 1980,Office Supplies,Paper,New York,Consumer,Standard Class,25.68,6,6,12,1,0,0.9172084409374238,High,Review before fulfilment
5273,CA-2017-125913,JO-15145,Jack O'Briant,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,California,Corporate,Same Day,399.672,7,0,49,0,0,0.7500688067756919,High,Review before fulfilment
4851,CA-2014-107818,MC-17275,Marc Crier,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,Washington,Consumer,Standard Class,975.92,5,6,25,1,0,0.009592579297463436,Low,Standard processing
6293,CA-2015-151253,AZ-10750,Annie Zypern,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,California,Consumer,Standard Class,88.776,3,4,21,0,0,0.6755721628659672,High,Review before fulfilment
3975,CA-2016-167556,JM-15250,Janet Martin,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,New York,Consumer,Standard Class,414.0,8,4,16,0,0,0.48446002856291986,Medium,Monitor order
8303,US-2017-167318,GZ-14545,George Zrebassa,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,California,Corporate,Standard Class,362.352,3,6,21,1,0,0.007966280752227701,Low,Standard processing
3456,CA-2016-166485,AH-10210,Alan Hwang,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,Tennessee,Consumer,Standard Class,16.496,2,7,8,1,0,0.013235914502312937,Low,Standard processing
3489,CA-2015-157322,RH-19600,Rob Haberlin,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,Illinois,Consumer,Standard Class,408.422,2,4,8,0,0,0.004633095908127808,Low,Standard processing
9842,US-2016-125402,DL-12865,Dan Lawera,OFF-AR-10002255,Newell 346,Office Supplies,Art,California,Consumer,Standard Class,5.76,2,6,14,1,0,0.8461391535944046,High,Review before fulfilment
8462,CA-2014-146500,AT-10735,Annie Thurman,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Connecticut,Consumer,Standard Class,95.94,3,5,30,0,0,0.008833291992914306,Low,Standard processing
6902,US-2017-135013,HR-14830,Harold Ryan,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,California,Corporate,Same Day,2399.96,5,0,35,0,0,0.00882877131050083,Low,Standard processing
353,CA-2016-129714,AB-10060,Adam Bellavance,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,New York,Home Office,First Class,49.12,4,2,8,0,0,0.6876713112336792,High,Review before fulfilment
9972,CA-2015-103772,MP-17470,Mark Packer,OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,Georgia,Home Office,Standard Class,140.75,5,4,35,0,0,0.010969433032370192,Low,Standard processing
6891,CA-2017-164756,SS-20140,Saphhira Shifley,OFF-PA-10000673,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,Georgia,Corporate,Standard Class,50.96,7,4,49,0,0,0.010061597040754678,Low,Standard processing
1218,US-2017-118087,SP-20620,Stefania Perrino,FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,Pennsylvania,Corporate,Standard Class,17.024,2,4,6,0,1,0.008762392005328757,Low,Standard processing
9940,CA-2016-169824,NS-18640,Noel Staavos,OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,New York,Corporate,Standard Class,35.52,4,5,8,0,0,0.010365663881063936,Low,Standard processing
9389,US-2017-127292,RM-19375,Raymond Messe,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,Vermont,Consumer,Standard Class,542.94,3,4,18,0,0,0.008940583783005156,Low,Standard processing
5655,CA-2016-145261,AH-10120,Adrian Hane,OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,Oregon,Home Office,First Class,45.24,4,3,24,0,1,0.7061375645157093,High,Review before fulfilment
6221,CA-2016-160220,JS-16030,Joy Smith,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage,Michigan,Consumer,Standard Class,20.86,7,6,35,1,0,0.008901450757021668,Low,Standard processing
651,CA-2016-160745,AR-10825,Anthony Rawles,TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,Washington,Corporate,Second Class,316.0,4,5,20,0,0,0.013283437875258128,Low,Standard processing
3095,CA-2015-114468,TD-20995,Tamara Dahlen,OFF-PA-10000809,Xerox 206,Office Supplies,Paper,Illinois,Consumer,Same Day,10.368,2,0,8,0,0,0.009141843786658428,Low,Standard processing
338,CA-2014-129924,AC-10420,Alyssa Crouse,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,California,Corporate,Standard Class,7.712,2,5,14,0,0,0.00630821907817074,Low,Standard processing
6042,CA-2017-122364,FA-14230,Frank Atkinson,TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,California,Corporate,Standard Class,506.28,3,5,21,0,0,0.5193123768891454,Medium,Monitor order
5945,CA-2014-104178,JM-15265,Janet Molinari,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,California,Corporate,Standard Class,95.1,5,4,35,0,0,0.011460746570370417,Low,Standard processing
4257,CA-2017-163160,TS-21610,Troy Staebel,FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,Illinois,Consumer,First Class,10.476,3,3,12,0,0,0.008200364278225757,Low,Standard processing
3153,CA-2015-147830,NF-18385,Natalie Fritzler,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Technology,Phones,Ohio,Consumer,First Class,101.988,2,3,14,0,0,0.008373988326450105,Low,Standard processing
2330,US-2015-147739,JD-16150,Justin Deggeller,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,Pennsylvania,Corporate,Standard Class,547.136,4,4,12,0,0,0.006612943544047098,Low,Standard processing
831,CA-2017-129462,JE-15745,Joel Eaton,OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances,Kentucky,Consumer,Second Class,180.66,3,5,24,0,0,0.42015211656629897,Medium,Monitor order
7941,CA-2016-146325,DS-13180,David Smith,FUR-CH-10001146,"Global Task Chair, Black",Furniture,Chairs,California,Corporate,First Class,81.424,2,3,14,0,0,0.011423224291670935,Low,Standard processing
3675,CA-2017-154109,ML-17410,Maris LaWare,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Pennsylvania,Consumer,Standard Class,127.372,2,5,6,0,0,0.4947538774531455,Medium,Monitor order
8858,CA-2017-135909,JW-15220,Jane Waco,TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones,California,Corporate,Standard Class,31.984,2,7,14,1,0,0.008379194974022347,Low,Standard processing
4895,CA-2016-135776,EH-13765,Edward Hooks,OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,Washington,Corporate,Standard Class,47.9,1,7,5,1,0,0.8435114006499862,High,Review before fulfilment
2029,CA-2015-117961,GP-14740,Guy Phonely,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,Massachusetts,Corporate,Standard Class,14.73,3,4,9,0,0,0.5884880463368316,Medium,Monitor order
3251,CA-2016-157868,MC-17590,Matt Collister,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,Michigan,Corporate,Standard Class,24.85,7,6,35,1,0,0.008832075952446363,Low,Standard processing
6880,CA-2015-137113,TW-21025,Tamara Willingham,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,Washington,Home Office,Second Class,2003.92,5,4,25,0,0,0.7707163876314774,High,Review before fulfilment
588,CA-2015-128139,BD-11725,Bruce Degenhardt,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,Kentucky,Consumer,Standard Class,294.93,3,6,24,1,0,0.6334673534511669,High,Review before fulfilment
4564,CA-2017-129490,SJ-20125,Sanjit Jacobs,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,Florida,Home Office,Standard Class,419.136,4,4,24,0,0,0.608951220176825,High,Review before fulfilment
1285,US-2015-149692,KW-16435,Katrina Willman,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,Texas,Consumer,Standard Class,2.772,7,6,70,1,0,0.3658060917676009,Medium,Monitor order
6585,CA-2017-104731,AM-10705,Anne McFarland,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,Virginia,Consumer,Standard Class,271.96,4,6,36,1,0,0.6871744242658292,High,Review before fulfilment
1661,CA-2017-127285,MM-18055,Michelle Moray,OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,Washington,Consumer,Standard Class,13.904,2,7,10,1,0,0.007216005405405823,Low,Standard processing
2294,CA-2015-130995,QJ-19255,Quincy Jones,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,New York,Corporate,Standard Class,4.95,1,5,2,0,0,0.007423374725851597,Low,Standard processing
7357,CA-2016-114748,MZ-17335,Maria Zettner,OFF-AR-10001315,Newell 310,Office Supplies,Art,Arizona,Home Office,Standard Class,1.408,1,5,7,0,0,0.008585962207933487,Low,Standard processing
3713,CA-2017-166198,JW-15955,Joni Wasserman,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,Washington,Consumer,First Class,11.54,1,3,5,0,0,0.008782097134001481,Low,Standard processing
8755,CA-2017-152198,JD-16015,Joy Daniels,OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,Ohio,Consumer,First Class,4.86,3,1,21,0,0,0.009796946633859008,Low,Standard processing
7906,US-2015-118766,LS-16975,Lindsay Shagiari,OFF-EN-10001415,Staple envelope,Office Supplies,Envelopes,Texas,Home Office,Standard Class,4.464,1,7,10,1,0,0.010356157750123116,Low,Standard processing
166,CA-2014-139892,BM-11140,Becky Martin,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,Texas,Consumer,Standard Class,8159.952,8,4,80,0,0,0.00714628597802549,Low,Standard processing
5633,CA-2014-127614,NF-18385,Natalie Fritzler,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,Virginia,Consumer,Standard Class,17.46,2,4,18,0,0,0.5342077741408564,Medium,Monitor order
5201,CA-2016-103982,AA-10315,Alex Avila,TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,Phones,Texas,Consumer,Standard Class,431.976,3,5,30,0,0,0.3649374369020937,Medium,Monitor order
3912,CA-2017-126788,AB-10105,Adrian Barton,TEC-PH-10001619,LG G3,Technology,Phones,Texas,Consumer,First Class,470.376,3,1,30,0,0,0.7496667186410992,High,Review before fulfilment
4784,US-2017-147984,GB-14575,Giulietta Baptist,OFF-PA-10000806,Xerox 1934,Office Supplies,Paper,Kansas,Consumer,Standard Class,279.9,5,4,15,0,0,0.6491733890951207,High,Review before fulfilment
3827,CA-2014-132801,JG-15805,John Grady,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,Texas,Corporate,Standard Class,107.44,10,5,100,0,0,0.00913044556981733,Low,Standard processing
4125,CA-2014-127523,BG-11695,Brooke Gillingham,OFF-AP-10004249,Staple holder,Office Supplies,Appliances,New York,Corporate,Standard Class,35.91,3,7,6,1,0,0.8436729006487245,High,Review before fulfilment
8593,CA-2017-101700,SO-20335,Sean O'Donnell,FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings,Colorado,Consumer,First Class,11.664,3,3,30,0,1,0.010925157942535783,Low,Standard processing
8008,CA-2015-110863,AA-10645,Anna Andreadi,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,Oklahoma,Consumer,Standard Class,541.24,4,7,40,1,0,0.8597716978521394,High,Review before fulfilment
8853,CA-2014-119977,DN-13690,Duane Noonan,OFF-PA-10003823,Xerox 197,Office Supplies,Paper,New York,Consumer,Second Class,123.92,4,5,8,0,0,0.0071282570387535,Low,Standard processing
4050,CA-2017-136350,GA-14515,George Ashbrook,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,New York,Consumer,Second Class,276.69,3,2,6,0,0,0.010169410919473643,Low,Standard processing
5728,CA-2017-117324,JP-15520,Jeremy Pistek,TEC-AC-10003023,Logitech G105 Gaming Keyboard,Technology,Accessories,Wisconsin,Consumer,Standard Class,178.11,3,5,15,0,0,0.009581007172651985,Low,Standard processing
2717,CA-2017-128475,SC-20680,Steve Carroll,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Georgia,Home Office,Standard Class,71.98,2,6,14,1,0,0.01132120326449246,Low,Standard processing
1175,CA-2015-132080,DP-13105,Dave Poirier,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,New York,Corporate,First Class,50.112,6,3,12,0,0,0.00835124625379258,Low,Standard processing
5574,CA-2014-151162,EA-14035,Erin Ashbrook,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,Ohio,Corporate,Standard Class,17.472,3,4,21,0,1,0.9096789338258905,High,Review before fulfilment
