row_id,order_id,order_date,ship_date,delivery_duration,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_value,profit,cogs,returned,shipping_cost_per_unit,is_returned,estimated_shipping_cost,shipping_cost_ratio,is_delayed,customer_order_count,customer_avg_sales,order_month,profit_margin,is_loss_order
3586,CA-2015-121650,2015-12-10,2015-12-16,6,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61,1,0.0,0.0,1.2006,-1.4094,,5,0,5,1.9157088122605366,1,12,292.1877142857143,12,0.45999999999999996,0
3587,CA-2017-161823,2017-09-03,2017-09-08,5,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,0.0,0.0,1.6688,-4.2912,,7,0,14,2.348993288590604,0,4,73.5096,9,0.28,0
3588,CA-2017-121839,2017-09-24,2017-09-28,4,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.694,3,0.4,-467.8776,-253.4337,-955.2501,,7,0,21,0.017953413456852817,0,9,250.1405909090909,9,-0.21666666666666667,1
3589,CA-2017-158729,2017-12-19,2017-12-21,2,First Class,AC-10450,Amy Cox,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1665.62,2,0.0,0.0,33.3124,-1632.3076,Yes,6,1,12,0.007204524441349168,0,7,614.205111111111,12,0.02,0
3590,CA-2017-146535,2017-11-24,2017-11-30,6,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,0.0,0.0,1.4112,-1.4688,,8,0,8,2.7777777777777777,1,9,186.8099,11,0.49000000000000005,0
3591,CA-2017-146535,2017-11-24,2017-11-30,6,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,1443.96,12,0.0,0.0,375.4296,-1068.5304,,8,0,96,0.06648383611734397,1,9,186.8099,11,0.26,0
3592,CA-2014-154186,2014-12-13,2014-12-15,2,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,2.92,1,0.2,-0.584,0.365,-1.971,,10,0,10,3.4246575342465753,0,9,153.9944705882353,12,0.125,0
3593,CA-2016-108434,2016-12-05,2016-12-07,2,Second Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,0.0,0.0,120.9468,-344.2332,,2,0,6,0.012898232942086934,0,11,353.68844444444443,12,0.26,0
3594,CA-2016-164154,2016-09-11,2016-09-17,6,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,43615,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22.428,3,0.7,-15.6996,-17.9424,-24.6708,,7,0,21,0.9363295880149812,1,9,124.4155,9,-0.7999999999999999,1
3595,CA-2016-164154,2016-09-11,2016-09-17,6,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,43615,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,37.52,5,0.2,-7.504,3.752,-26.264,,7,0,35,0.9328358208955223,1,9,124.4155,9,0.09999999999999999,0
3596,CA-2017-148012,2017-12-09,2017-12-15,6,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.2,-0.5248,0.4264,-1.6728,,3,0,3,1.1432926829268293,1,6,118.99778947368422,12,0.1625,0
3597,CA-2014-102869,2014-09-09,2014-09-14,5,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.552,3,0.2,-3.1104,5.4432,-6.9984,,3,0,9,0.5787037037037037,0,9,138.60957894736842,9,0.35000000000000003,0
3598,CA-2014-102869,2014-09-09,2014-09-14,5,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,64.704,6,0.2,-12.9408,-4.8528,-56.616,,3,0,18,0.2781899109792285,0,9,138.60957894736842,9,-0.07500000000000001,1
3599,CA-2014-102869,2014-09-09,2014-09-14,5,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",17.472,3,0.2,-3.4944,5.0232,-8.9544,,3,0,9,0.5151098901098901,0,9,138.60957894736842,9,0.2875,0
3600,CA-2014-102869,2014-09-09,2014-09-14,5,Second Class,LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,135.516,1,0.4,-54.2064,-31.6204,-112.93,,3,0,3,0.022137607367395732,0,9,138.60957894736842,9,-0.23333333333333334,1
3601,CA-2017-138310,2017-06-26,2017-06-30,4,Standard Class,NP-18700,Nora Preis,Consumer,United States,Denver,Colorado,80219,West,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,0.2,-86.3856,64.7892,-280.7532,,10,0,90,0.20836806134355726,0,7,607.9371153846154,6,0.15,0
3602,CA-2014-159835,2014-11-17,2014-11-24,7,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",12.448,2,0.2,-2.4896,3.89,-6.0684,,3,0,6,0.4820051413881748,1,2,168.03266666666664,11,0.3125,0
3603,CA-2014-159835,2014-11-17,2014-11-24,7,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-197.379,-93.99,-554.541,,3,0,15,0.02279877798549998,1,2,168.03266666666664,11,-0.14285714285714285,1
3604,CA-2017-112956,2017-08-21,2017-08-27,6,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,277.4,5,0.0,0.0,133.152,-144.248,,7,0,35,0.1261715933669791,1,7,325.6996923076923,8,0.48,0
3605,CA-2017-112956,2017-08-21,2017-08-27,6,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,2,0.0,0.0,8.5544,-16.6056,,7,0,14,0.5564387917329093,1,7,325.6996923076923,8,0.33999999999999997,0
3606,CA-2017-112956,2017-08-21,2017-08-27,6,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",91.92,4,0.0,0.0,31.2528,-60.6672,,7,0,28,0.30461270670147955,1,7,325.6996923076923,8,0.34,0
3607,CA-2016-119683,2016-03-12,2016-03-16,4,Second Class,CK-12595,Clytie Kelty,Consumer,United States,New York City,New York,10024,East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,29.34,3,0.0,0.0,13.4964,-15.8436,,2,0,6,0.20449897750511248,0,11,94.91,3,0.45999999999999996,0
3608,CA-2014-163559,2014-09-23,2014-09-28,5,Second Class,ST-20530,Shui Tom,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,139.44,3,0.2,-27.888,47.061,-64.491,,2,0,6,0.043029259896729774,0,7,36.11166666666667,9,0.3375,0
3609,CA-2014-140228,2014-04-28,2014-05-03,5,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,6.912,3,0.2,-1.3824,2.5056,-3.024,,7,0,21,3.0381944444444446,0,11,78.422,4,0.3625,0
3610,CA-2014-140228,2014-04-28,2014-05-03,5,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,27.096,3,0.2,-5.4192,2.0322,-19.6446,,7,0,21,0.775022143489814,0,11,78.422,4,0.075,0
3611,CA-2014-140228,2014-04-28,2014-05-03,5,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",177.568,2,0.2,-35.5136,-37.7332,-179.7876,,7,0,14,0.07884303478104163,0,11,78.422,4,-0.21249999999999997,1
3612,US-2016-131674,2016-11-29,2016-12-01,2,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Dallas,Texas,75217,Central,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2,-11.6832,16.7946,-29.9382,,10,0,20,0.3423719528896193,0,7,549.4492666666666,11,0.2875,0
3613,CA-2015-110093,2015-12-03,2015-12-08,5,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,0.2,-3.2896,5.5512,-7.6072,,3,0,6,0.3647859922178988,0,9,65.32371428571427,12,0.33749999999999997,0
3614,CA-2015-110093,2015-12-03,2015-12-08,5,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",36.784,2,0.2,-7.3568,10.5754,-18.8518,,3,0,6,0.16311439756415833,0,9,65.32371428571427,12,0.28750000000000003,0
3615,CA-2017-112529,2017-11-19,2017-11-21,2,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116,6,0.3,-215.4348,-71.8116,-574.4928,,10,0,60,0.08355196096452384,0,7,213.93604761904763,11,-0.1,1
3616,CA-2017-112529,2017-11-19,2017-11-21,2,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,31.776,4,0.2,-6.3552,8.7384,-16.6824,,10,0,40,1.2588116817724069,0,7,213.93604761904763,11,0.275,0
3617,CA-2016-154536,2016-09-05,2016-09-09,4,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555,5,0.7,-6.6885,-7.3255,-10.192,,3,0,15,1.5698587127158556,0,4,17.81575,9,-0.7666666666666667,1
3618,CA-2017-141929,2017-09-04,2017-09-08,4,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,-97.5968,152.495,-237.8922,Yes,7,1,14,0.028689465228368145,0,9,153.9944705882353,9,0.3125,0
3619,CA-2017-141929,2017-09-04,2017-09-08,4,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.56,1,0.2,-1.112,1.7375,-2.7105,Yes,7,1,7,1.2589928057553958,0,9,153.9944705882353,9,0.31250000000000006,0
3620,CA-2017-141929,2017-09-04,2017-09-08,4,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",217.85,5,0.0,0.0,65.355,-152.495,Yes,7,1,35,0.1606610052788616,0,9,153.9944705882353,9,0.30000000000000004,0
3621,CA-2016-109743,2016-09-22,2016-09-29,7,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,40.776,3,0.2,-8.1552,4.5873,-28.0335,,4,0,12,0.2942907592701589,1,13,117.47722413793103,9,0.11249999999999999,0
3622,CA-2016-109743,2016-09-22,2016-09-29,7,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,63.936,8,0.2,-12.7872,5.5944,-45.5544,,4,0,32,0.5005005005005005,1,13,117.47722413793103,9,0.08750000000000001,0
3623,CA-2014-159184,2014-09-14,2014-09-19,5,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",142.4,5,0.0,0.0,52.688,-89.712,,7,0,35,0.24578651685393257,0,9,173.2534375,9,0.37,0
3624,CA-2014-159184,2014-09-14,2014-09-19,5,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,0.0,3.4368,-3.7232,,7,0,14,1.9553072625698324,0,9,173.2534375,9,0.48,0
3625,CA-2017-113530,2017-05-19,2017-05-21,2,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.408,12,0.2,-136.2816,42.588,-502.5384,,7,0,84,0.12327416173570019,0,9,162.982,5,0.0625,0
3626,CA-2017-113530,2017-05-19,2017-05-21,2,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,3.52,2,0.0,0.0,1.0208,-2.4992,,7,0,14,3.977272727272727,0,9,162.982,5,0.29,0
3627,CA-2017-113530,2017-05-19,2017-05-21,2,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,5.58,1,0.0,0.0,1.395,-4.185,,7,0,7,1.2544802867383513,0,9,162.982,5,0.25,0
3628,CA-2017-113530,2017-05-19,2017-05-21,2,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,36.32,1,0.0,0.0,10.896,-25.424,,7,0,7,0.19273127753303965,0,9,162.982,5,0.30000000000000004,0
3629,CA-2014-169726,2014-08-09,2014-08-13,4,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,7,0.2,-412.1488,643.9825,-1004.6127,,5,0,35,0.01698415717818419,0,6,568.2141428571429,8,0.31249999999999994,0
3630,CA-2017-155957,2017-11-26,2017-11-30,4,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,52.272,3,0.2,-10.4544,9.801,-32.0166,,7,0,21,0.4017447199265381,0,7,211.71925,11,0.1875,0
3631,CA-2017-155957,2017-11-26,2017-11-30,4,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,213.136,7,0.2,-42.6272,23.9778,-146.531,,7,0,49,0.2299001576458224,0,7,211.71925,11,0.11249999999999999,0
3632,CA-2017-132178,2017-05-03,2017-05-08,5,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0.0,0.0,19.4656,-50.0544,,7,0,14,0.20138089758342925,0,5,202.80194285714285,5,0.27999999999999997,0
3633,CA-2017-132178,2017-05-03,2017-05-08,5,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,0.0,0.0,45.8064,-717.6336,,7,0,56,0.07335219532641726,0,5,202.80194285714285,5,0.05999999999999999,0
3634,CA-2016-145177,2016-11-10,2016-11-14,4,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,9.216,4,0.2,-1.8432,3.3408,-4.032,,7,0,28,3.0381944444444446,0,10,213.312,11,0.36250000000000004,0
3635,CA-2016-145177,2016-11-10,2016-11-14,4,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,41.958,7,0.4,-16.7832,-9.7902,-34.965,,7,0,49,1.1678345011678346,0,10,213.312,11,-0.23333333333333336,1
3636,CA-2016-145177,2016-11-10,2016-11-14,4,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,2,0.2,-17.9136,32.4684,-39.186,,7,0,14,0.15630582350839586,0,10,213.312,11,0.36250000000000004,0
3637,CA-2016-145177,2016-11-10,2016-11-14,4,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",22.248,3,0.2,-4.4496,7.5087,-10.2897,,7,0,21,0.9439050701186623,0,10,213.312,11,0.33749999999999997,0
3638,CA-2016-145177,2016-11-10,2016-11-14,4,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",334.88,4,0.2,-66.976,29.302,-238.602,,7,0,28,0.08361204013377926,0,10,213.312,11,0.0875,0
3639,CA-2016-145177,2016-11-10,2016-11-14,4,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,148.288,7,0.2,-29.6576,29.6576,-88.9728,,7,0,49,0.33043806646525675,0,10,213.312,11,0.19999999999999998,0
3640,CA-2016-145177,2016-11-10,2016-11-14,4,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,1,0.2,-0.9248,1.6762,-2.023,,7,0,7,1.5138408304498272,0,10,213.312,11,0.3625,0
3641,CA-2016-145177,2016-11-10,2016-11-14,4,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",178.92,7,0.2,-35.784,-29.0745,-172.2105,,7,0,49,0.27386541471048514,0,10,213.312,11,-0.1625,1
3642,CA-2016-145177,2016-11-10,2016-11-14,4,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,69.888,7,0.7,-48.9216,-46.592,-67.5584,,7,0,49,0.7011217948717948,0,10,213.312,11,-0.6666666666666666,1
3643,CA-2014-156594,2014-12-20,2014-12-23,3,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,-97.5968,152.495,-237.8922,,7,0,14,0.028689465228368145,0,7,271.83671428571427,12,0.3125,0
3644,CA-2014-156594,2014-12-20,2014-12-23,3,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0.0,0.0,12.298,-35.002,,7,0,14,0.2959830866807611,0,7,271.83671428571427,12,0.26,0
3645,CA-2014-156594,2014-12-20,2014-12-23,3,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,4.13,1,0.0,0.0,1.1564,-2.9736,,7,0,7,1.6949152542372883,0,7,271.83671428571427,12,0.28,0
3646,CA-2014-156594,2014-12-20,2014-12-23,3,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155.12,5,0.2,-31.024,50.414,-73.682,,7,0,35,0.22563176895306858,0,7,271.83671428571427,12,0.325,0
3647,CA-2014-146528,2014-07-25,2014-07-27,2,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,6.48,1,0.0,0.0,3.1752,-3.3048,,7,0,7,1.0802469135802468,0,5,77.08581818181818,7,0.48999999999999994,0
3648,CA-2014-146528,2014-07-25,2014-07-27,2,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15.52,4,0.0,0.0,4.5008,-11.0192,,7,0,28,1.8041237113402062,0,5,77.08581818181818,7,0.29,0
3649,CA-2015-168459,2015-11-22,2015-11-27,5,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622,-2.0622,-2.946,,4,0,8,2.715546503733876,0,8,209.69092307692307,11,-0.6999999999999998,1
3650,CA-2015-168459,2015-11-22,2015-11-27,5,Standard Class,MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",55.104,6,0.2,-11.0208,18.5976,-25.4856,,4,0,24,0.4355400696864112,0,8,209.69092307692307,11,0.3375,0
3651,CA-2017-109960,2017-12-09,2017-12-11,2,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88,6,0.0,0.0,41.952,-62.928,,5,0,30,0.28604118993135014,0,10,111.07509523809524,12,0.4,0
3652,CA-2017-109960,2017-12-09,2017-12-11,2,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0.0,0.0,12.492,-22.208,,5,0,25,0.7204610951008645,0,10,111.07509523809524,12,0.36,0
3653,CA-2017-109960,2017-12-09,2017-12-11,2,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,33.72,4,0.0,0.0,15.5112,-18.2088,,5,0,20,0.5931198102016607,0,10,111.07509523809524,12,0.46,0
3654,CA-2017-109960,2017-12-09,2017-12-11,2,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3,0.0,0.0,7.0218,-7.9182,,5,0,15,1.0040160642570282,0,10,111.07509523809524,12,0.47000000000000003,0
3655,CA-2017-133004,2017-08-31,2017-09-05,5,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73,9,0.0,0.0,166.0698,-472.6602,,2,0,18,0.028180921516133578,0,7,183.924,8,0.25999999999999995,0
3656,CA-2017-168102,2017-04-24,2017-04-30,6,Standard Class,CP-12340,Christine Phan,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,113.568,2,0.2,-22.7136,-21.294,-112.1484,,6,0,12,0.10566356720202874,1,8,392.5516666666666,4,-0.1875,1
3657,CA-2017-158036,2017-09-08,2017-09-14,6,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,43017,East,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.096,1,0.2,-1.8192,1.7055,-5.5713,,7,0,7,0.7695690413368513,1,7,279.2002,9,0.1875,0
3658,CA-2015-128083,2015-03-12,2015-03-17,5,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.688,3,0.2,-1.7376,2.9322,-4.0182,,6,0,18,2.071823204419889,0,10,161.8157,3,0.33749999999999997,0
3659,CA-2015-128083,2015-03-12,2015-03-17,5,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,4,0.2,-6.176,3.86,-20.844,,6,0,24,0.7772020725388601,0,10,161.8157,3,0.125,0
3660,CA-2015-128083,2015-03-12,2015-03-17,5,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.408,3,0.2,-1.2816,1.4418,-3.6846,,6,0,18,2.8089887640449436,0,10,161.8157,3,0.22499999999999998,0
3661,CA-2016-161676,2016-07-18,2016-07-23,5,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Glendale,Arizona,85301,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",33.8,5,0.2,-6.76,4.225,-22.815,,7,0,35,1.0355029585798818,0,7,111.27566666666667,7,0.125,0
3662,CA-2016-155005,2016-06-13,2016-06-15,2,Second Class,SC-20050,Sample Company A,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,377.97,3,0.0,0.0,94.4925,-283.4775,,5,0,15,0.03968568934042384,0,9,308.3048,6,0.25,0
3663,US-2017-129777,2017-07-03,2017-07-09,6,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9,10,0.0,0.0,93.204,-165.696,,3,0,30,0.11587485515643106,1,9,186.8099,7,0.36,0
