row_id,order_id,order_date,ship_date,delivery_duration,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,discount_value,profit,cogs,returned,shipping_cost_per_unit,is_returned,estimated_shipping_cost
4478,CA-2017-130211,2017-10-22,2017-10-22,0,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09,3,0.0,0.0,23.3163,-309.7737,,10,0,30
4479,CA-2017-130211,2017-10-22,2017-10-22,0,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.98,2,0.0,0.0,54.7756,-194.2044,,10,0,20
4480,CA-2014-147235,2014-03-24,2014-03-28,4,Standard Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.9,5,0.0,0.0,11.703,-13.197,,2,0,10
4481,CA-2016-109365,2016-11-03,2016-11-08,5,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,15.26,7,0.0,0.0,5.0358,-10.2242,,7,0,49
4482,CA-2016-109365,2016-11-03,2016-11-08,5,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2,0.0,0.0,14.2956,-29.0244,,7,0,14
4483,CA-2016-109365,2016-11-03,2016-11-08,5,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",43.584,12,0.2,-8.7168,15.7992,-19.068,,7,0,84
4484,CA-2016-109365,2016-11-03,2016-11-08,5,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,116.28,3,0.0,0.0,56.9772,-59.3028,,7,0,21
4485,CA-2016-109365,2016-11-03,2016-11-08,5,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,0.2,-1.8592,3.0212,-4.4156,,7,0,14
4486,CA-2016-109365,2016-11-03,2016-11-08,5,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0.0,0.0,9.3312,-10.1088,,7,0,21
4487,CA-2016-109365,2016-11-03,2016-11-08,5,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0.0,0.0,150.984,-163.566,,7,0,21
4488,CA-2015-162621,2015-09-05,2015-09-11,6,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.27,5,0.8,-13.016,-25.2185,-28.4725,,10,0,50
4489,CA-2015-162621,2015-09-05,2015-09-11,6,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,69.12,9,0.2,-13.824,-14.688,-69.984,,10,0,90
4490,CA-2015-162621,2015-09-05,2015-09-11,6,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",4.47,3,0.8,-3.576,-7.8225,-8.7165,,10,0,30
4491,CA-2017-105921,2017-08-14,2017-08-21,7,Standard Class,JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.296,3,0.2,-83.6592,5.2287,-329.4081,,7,0,21
4492,CA-2014-150798,2014-12-01,2014-12-03,2,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.988,2,0.4,-263.9952,109.998,-285.9948,,7,0,14
4493,CA-2014-150798,2014-12-01,2014-12-03,2,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",8.128,2,0.2,-1.6256,1.4224,-5.08,,7,0,14
4494,CA-2014-150798,2014-12-01,2014-12-03,2,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,36.288,7,0.2,-7.2576,12.7008,-16.3296,,7,0,49
4495,CA-2014-150798,2014-12-01,2014-12-03,2,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,909.72,6,0.3,-272.916,-51.984,-688.788,,7,0,42
4496,CA-2017-112753,2017-06-18,2017-06-23,5,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,-137.688525,75.5937,-704.641275,Yes,7,1,63
4497,CA-2017-112753,2017-06-18,2017-06-23,5,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0.0,0.0,19.0512,-19.8288,Yes,7,1,42
4498,CA-2017-155075,2017-12-02,2017-12-09,7,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.176,4,0.7,-441.8232,-462.8624,-652.2152,,3,0,12
4499,CA-2014-103401,2014-11-21,2014-11-26,5,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12.96,2,0.0,0.0,6.2208,-6.7392,,7,0,14
4500,CA-2016-124814,2016-04-10,2016-04-16,6,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2,0.0,0.0,6.2208,-6.7392,,7,0,14
4501,CA-2016-124814,2016-04-10,2016-04-16,6,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5,0.2,-4.64,8.12,-10.44,,7,0,35
4502,CA-2014-116757,2014-06-30,2014-07-04,4,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,25.92,5,0.2,-5.184,9.072,-11.664,,10,0,50
4503,CA-2014-116757,2014-06-30,2014-07-04,4,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-FA-10002815,Office Supplies,Fasteners,Staples,21.312,6,0.2,-4.2624,7.1928,-9.8568,,10,0,60
4504,US-2014-138247,2014-12-24,2014-12-29,5,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.656,7,0.2,-34.7312,17.3656,-121.5592,,7,0,49
4505,US-2014-138247,2014-12-24,2014-12-29,5,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2,0.0,0.0,101.3488,-260.6112,,7,0,14
4506,US-2014-138247,2014-12-24,2014-12-29,5,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,0.0,0.0,13.1985,-49.6515,,7,0,21
4507,US-2014-138247,2014-12-24,2014-12-29,5,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.376,3,0.2,-163.6752,51.1485,-603.5523,,7,0,21
4508,US-2014-138247,2014-12-24,2014-12-29,5,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1,0.0,0.0,0.2034,-20.1366,,7,0,7
4509,US-2014-138247,2014-12-24,2014-12-29,5,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0.0,0.0,5.5177,-18.4723,,7,0,7
4510,CA-2017-167003,2017-05-23,2017-05-29,6,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-34.2576,-6.4233,-143.4537,Yes,7,1,21
4511,CA-2016-119935,2016-11-10,2016-11-14,4,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.3,2,0.0,0.0,17.158,-20.142,,2,0,4
4512,CA-2016-119935,2016-11-10,2016-11-14,4,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",81.96,2,0.0,0.0,39.3408,-42.6192,,2,0,4
4513,CA-2016-118969,2016-10-02,2016-10-03,1,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",54.792,6,0.7,-38.3544,-40.1808,-56.6184,,7,0,42
4514,CA-2016-145240,2016-09-06,2016-09-08,2,First Class,BG-11740,Bruce Geld,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.2,-2.1568,0.8088,-7.8184,,10,0,10
4515,CA-2016-120873,2016-10-27,2016-11-01,5,Second Class,BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1,0.0,0.0,75.6548,-215.3252,Yes,9,1,9
4516,US-2017-111920,2017-10-22,2017-10-26,4,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0.0,0.0,12.0252,-24.4148,,10,0,40
4517,US-2016-128678,2016-09-15,2016-09-20,5,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,0.0,0.0,10.058,-11.342,,5,0,25
4518,US-2016-128678,2016-09-15,2016-09-20,5,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.664,7,0.2,-9.7328,15.8158,-23.1154,,5,0,35
4519,CA-2016-101385,2016-09-25,2016-10-01,6,Standard Class,JW-16075,Julia West,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,16.56,4,0.0,0.0,6.9552,-9.6048,,7,0,28
4520,CA-2017-107167,2017-06-10,2017-06-14,4,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8,0.2,-269.504,84.22,-993.796,,6,0,48
4521,CA-2014-109491,2014-02-20,2014-02-26,6,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0.0,0.0,22.4316,-39.8784,,2,0,6
4522,CA-2014-109491,2014-02-20,2014-02-26,6,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0.0,0.0,6.9088,-13.4112,,2,0,8
4523,CA-2017-105445,2017-02-20,2017-02-25,5,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,Colorado,80027,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.432,3,0.2,-1.8864,3.0654,-4.4802,,10,0,30
4524,CA-2014-107454,2014-11-02,2014-11-06,4,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,34.86,7,0.0,0.0,16.0356,-18.8244,,2,0,14
4525,CA-2014-107454,2014-11-02,2014-11-06,4,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6,0.0,0.0,24.1218,-65.2182,,2,0,12
4526,US-2017-105046,2017-07-17,2017-07-23,6,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98,2,0.0,0.0,67.495,-202.485,Yes,2,1,4
4527,US-2017-105046,2017-07-17,2017-07-23,6,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9,5,0.0,0.0,47.952,-51.948,Yes,2,1,10
4528,US-2017-105046,2017-07-17,2017-07-23,6,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,39.08,4,0.0,0.0,14.4596,-24.6204,Yes,2,1,8
4529,CA-2017-152856,2017-09-08,2017-09-10,2,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Marion,Ohio,43302,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.832,4,0.2,-23.3664,33.5892,-59.8764,,7,0,28
4530,CA-2016-134691,2016-11-14,2016-11-18,4,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.296,2,0.8,-1.8368,-3.9032,-4.3624,,10,0,20
4531,CA-2016-118759,2016-11-14,2016-11-17,3,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,-40.8006,72.5344,-294.671,,2,0,4
4532,CA-2016-118759,2016-11-14,2016-11-17,3,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",40.44,3,0.0,0.0,10.5144,-29.9256,,2,0,6
4533,CA-2014-140403,2014-10-10,2014-10-10,0,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,-24.4704,13.7646,-84.117,,7,0,21
4534,CA-2014-140403,2014-10-10,2014-10-10,0,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0.0,0.0,7.4872,-7.7928,,7,0,14
4535,CA-2015-163104,2015-03-19,2015-03-26,7,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96,2,0.0,0.0,5.8604,-6.0996,,7,0,14
4536,CA-2017-138464,2017-07-08,2017-07-12,4,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.84,3,0.0,0.0,4.9104,-10.9296,,5,0,15
4537,CA-2017-138464,2017-07-08,2017-07-12,4,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.376,3,0.2,-17.2752,30.2316,-38.8692,,5,0,15
4538,CA-2017-138464,2017-07-08,2017-07-12,4,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,3,0.0,0.0,6.2016,-12.0384,,5,0,15
4539,CA-2017-138464,2017-07-08,2017-07-12,4,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,4,0.0,0.0,4.3296,-8.7904,,5,0,20
4540,CA-2015-104129,2015-02-27,2015-03-02,3,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0.0,0.0,1.0598,-104.9202,Yes,7,1,14
4541,CA-2015-104129,2015-02-27,2015-03-02,3,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,7,0.3,-148.176,-28.224,-373.968,Yes,7,1,49
4542,US-2017-132206,2017-06-16,2017-06-21,5,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.936,7,0.8,-4.7488,-8.904,-10.0912,,4,0,28
4543,CA-2017-113474,2017-03-30,2017-03-31,1,First Class,TM-21490,Tony Molinari,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,325.86,2,0.0,0.0,149.8956,-175.9644,,10,0,20
4544,CA-2015-126557,2015-07-12,2015-07-17,5,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",383.607,9,0.3,-115.0821,-5.4801,-274.005,,4,0,36
4545,CA-2015-126557,2015-07-12,2015-07-17,5,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,-29.696,16.704,-102.08,,4,0,8
4546,CA-2015-126557,2015-07-12,2015-07-17,5,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,537.544,7,0.2,-107.5088,53.7544,-376.2808,,4,0,28
4547,CA-2015-126557,2015-07-12,2015-07-17,5,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.928,2,0.8,-1.5424,-2.9884,-3.374,,4,0,8
4548,CA-2015-126557,2015-07-12,2015-07-17,5,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003190,Office Supplies,Art,Newell 32,6.912,3,0.2,-1.3824,0.6912,-4.8384,,4,0,12
4549,CA-2015-126557,2015-07-12,2015-07-17,5,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7.76,1,0.6,-4.656,-2.134,-5.238,,4,0,4
4550,CA-2015-126557,2015-07-12,2015-07-17,5,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,659.168,4,0.2,-131.8336,49.4376,-477.8968,,4,0,16
4551,US-2017-107636,2017-04-30,2017-05-02,2,First Class,NM-18520,Neoma Murray,Consumer,United States,Manchester,Connecticut,6040,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,5.76,2,0.0,0.0,2.8224,-2.9376,,10,0,20
4552,US-2014-165862,2014-07-13,2014-07-17,4,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.216,3,0.2,-70.2432,4.3902,-276.5826,,7,0,21
4553,US-2014-106334,2014-12-27,2015-01-02,6,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,-46.056,23.028,-161.196,,7,0,21
4554,US-2014-106334,2014-12-27,2015-01-02,6,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,12.84,3,0.0,0.0,5.778,-7.062,,7,0,21
4555,CA-2016-101448,2016-02-27,2016-03-01,3,Second Class,EB-13930,Eric Barreto,Consumer,United States,La Crosse,Wisconsin,54601,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,0.0,0.0,28.41,-28.41,,5,0,15
4556,CA-2015-130218,2015-03-23,2015-03-26,3,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,4,0.0,0.0,14.202,-17.358,,10,0,40
4557,CA-2015-130218,2015-03-23,2015-03-26,3,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0.0,0.0,0.5584,-27.3616,,10,0,40
4558,US-2017-117331,2017-10-21,2017-10-28,7,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.559,1,0.7,-5.9913,-6.5619,-9.1296,,7,0,7
4559,CA-2014-127383,2014-12-31,2015-01-05,5,Standard Class,CM-11815,Candace McMahon,Corporate,United States,El Paso,Texas,79907,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.568,2,0.2,-9.9136,17.9684,-21.686,,10,0,20
4560,CA-2014-110219,2014-05-05,2014-05-08,3,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.869,3,0.3,-38.3607,-9.1335,-98.6418,,10,0,30
4561,CA-2015-118871,2015-12-04,2015-12-09,5,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,0.0,122.148,-149.292,,7,0,21
4562,CA-2015-118871,2015-12-04,2015-12-09,5,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.2,-22.0704,8.2764,-80.0052,,7,0,21
4563,CA-2015-118871,2015-12-04,2015-12-09,5,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.4,5,0.0,0.0,13.832,-22.568,,7,0,35
4564,CA-2017-129490,2017-09-26,2017-09-30,4,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,33023,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136,4,0.2,-83.8272,-57.6312,-392.94,,6,0,24
4565,CA-2014-101175,2014-12-09,2014-12-14,5,Standard Class,DM-12955,Dario Medina,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.704,6,0.2,-20.1408,-1.2588,-81.822,,7,0,42
4566,US-2017-149510,2017-12-03,2017-12-10,7,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,3,0.2,-9.0432,4.5216,-31.6512,,6,0,18
4567,US-2017-149510,2017-12-03,2017-12-10,7,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.782,6,0.7,-20.1474,-21.1068,-29.7414,,6,0,36
4568,US-2017-149510,2017-12-03,2017-12-10,7,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,4,0.2,-4.8896,8.8624,-10.696,,6,0,24
4569,CA-2015-111990,2015-11-08,2015-11-13,5,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.476,6,0.8,-8.3808,-17.2854,-19.3806,,10,0,60
4570,CA-2014-169460,2014-04-19,2014-04-21,2,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0.0,0.0,26.649,-49.491,,7,0,21
4571,US-2015-152128,2015-05-25,2015-05-27,2,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,0.0,0.0,8.0712,-13.1688,,3,0,9
4572,US-2015-152128,2015-05-25,2015-05-27,2,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,127.96,2,0.0,0.0,60.1412,-67.8188,,3,0,6
